time,voltage,current,frequency,power
621,122.878125,0.003,786.42,0.368634375
622,122.878125,0.003,786.42,0.368634375
623,122.878125,0.003,786.42,0.368634375
624,81.23625,0.006,60.0,0.4874175
625,101.95125,0.007,60.0,0.71365875
626,87.29249999999999,0.006,60.0,0.523755
627,109.846875,0.008,60.0,0.878775
628,108.37875,0.008,60.0,0.86703
629,108.52124999999998,0.007,60.0,0.7596487499999999
630,87.830625,0.006,60.0,0.52698375
631,51.279375,0.003,60.0,0.15383812500000002
632,122.878125,0.003,786.42,0.368634375
633,51.28125,0.003,60.0,0.15384375
634,122.878125,0.003,786.42,0.368634375
635,122.878125,0.003,786.42,0.368634375
636,122.878125,0.003,786.42,0.368634375
637,122.878125,0.003,786.42,0.368634375
638,122.878125,0.003,786.42,0.368634375
639,122.878125,0.003,785.6640000000001,0.368634375
640,0.478125,0.003,786.42,0.001434375
641,0.005625,0.003,60.0,1.6875e-05
642,0.058125,0.004,60.0,0.0002325
643,79.42875000000001,0.003,60.0,0.23828625000000003
644,122.878125,0.004,60.0,0.4915125
645,99.50625000000001,0.004,60.0,0.398025
646,108.4875,0.005,60.0,0.5424375
647,49.237500000000004,0.003,60.0,0.14771250000000002
648,49.65,0.003,60.0,0.14895
649,49.64812500000001,0.003,60.0,0.14894437500000002
650,78.14812500000001,0.005,60.0,0.39074062500000006
651,88.63125,0.006,60.0,0.5317875
652,49.64812500000001,0.003,60.0,0.14894437500000002
653,107.79,0.007,60.0,0.75453
654,50.872499999999995,0.003,60.0,0.1526175
655,106.134375,0.007,60.0,0.742940625
656,50.056875000000005,0.003,60.0,0.15017062500000003
657,107.86687499999998,0.007,60.0,0.7550681249999999
658,49.65,0.003,60.0,0.14895
659,107.295,0.007,60.0,0.751065
660,78.15,0.005,60.0,0.39075000000000004
661,107.94375,0.007,60.0,0.7556062499999999
662,49.651875000000004,0.003,60.0,0.148955625
663,108.0225,0.007,60.0,0.7561574999999999
664,85.92,0.006,60.0,0.51552
665,107.86875,0.006,786.42,0.6472125000000001
666,122.878125,0.006,786.42,0.73726875
667,122.878125,0.006,786.42,0.73726875
668,87.82875,0.006,60.0,0.5269725
669,107.949375,0.007,60.0,0.755645625
670,50.05875,0.003,60.0,0.15017625
671,101.63812500000002,0.007,60.0,0.7114668750000002
672,49.65,0.003,60.0,0.14895
673,122.878125,0.003,786.42,0.368634375
674,50.874375,0.003,60.0,0.152623125
675,107.94562500000002,0.007,60.0,0.7556193750000002
676,48.830625000000005,0.003,60.0,0.14649187500000002
677,101.79937499999998,0.007,60.0,0.712595625
678,49.64812500000001,0.003,60.0,0.14894437500000002
679,107.949375,0.007,60.0,0.755645625
680,49.65,0.003,60.0,0.14895
681,87.294375,0.006,60.0,0.52376625
682,50.874375,0.003,60.0,0.152623125
683,122.878125,0.003,786.42,0.368634375
684,122.878125,0.003,786.42,0.368634375
685,122.878125,0.003,786.42,0.368634375
686,122.878125,0.003,786.42,0.368634375
687,122.878125,0.003,786.42,0.368634375
688,122.878125,0.003,786.42,0.368634375
689,122.878125,0.004,60.0,0.4915125
690,122.878125,0.004,60.0,0.4915125
691,80.36437500000001,0.003,60.0,0.24109312500000005
692,122.878125,0.004,60.0,0.4915125
693,70.07062499999999,0.003,60.0,0.210211875
694,69.71437499999999,0.003,60.0,0.20914312499999999
695,105.47999999999999,0.004,60.0,0.42191999999999996
696,82.785,0.004,60.0,0.33114
697,102.403125,0.004,60.0,0.40961250000000005
698,83.371875,0.004,60.0,0.3334875
699,97.5,0.004,60.0,0.39
700,68.998125,0.003,60.0,0.206994375
701,103.764375,0.004,60.0,0.4150575
702,109.453125,0.004,60.0,0.4378125
703,97.62749999999998,0.004,60.0,0.39050999999999997
704,103.149375,0.004,60.0,0.4125975
705,95.716875,0.004,60.0,0.3828675
706,85.64625,0.006,60.0,0.5138775
707,49.64812500000001,0.003,60.0,0.14894437500000002
708,107.87062499999999,0.007,60.0,0.755094375
709,49.651875000000004,0.003,60.0,0.148955625
710,83.94187500000001,0.006,60.0,0.5036512500000001
711,49.24125,0.003,60.0,0.14772375000000001
712,107.94562500000002,0.007,60.0,0.7556193750000002
713,50.056875000000005,0.003,60.0,0.15017062500000003
714,87.02437499999999,0.006,60.0,0.5221462499999999
715,96.55125000000001,0.006,60.0,0.5793075000000001
716,49.646249999999995,0.003,60.0,0.14893874999999998
717,122.878125,0.003,786.42,0.368634375
718,122.878125,0.003,786.42,0.368634375
719,122.878125,0.003,786.42,0.368634375
720,122.878125,0.003,786.42,0.368634375
721,0.478125,0.003,786.42,0.001434375
722,0.001875,0.001,48.036,1.875e-06
723,105.49125,0.004,60.0,0.421965
724,122.878125,0.004,60.0,0.4915125
725,122.878125,0.004,786.42,0.4915125
726,122.878125,0.004,60.0,0.4915125
727,122.878125,0.004,60.0,0.4915125
728,0.058125,0.004,60.0,0.0002325
729,80.97937499999999,0.003,60.0,0.24293812499999998
730,122.878125,0.004,60.0,0.4915125
731,93.54375,0.004,60.0,0.37417500000000004
732,122.878125,0.004,60.0,0.4915125
733,122.878125,0.003,60.0,0.368634375
734,122.878125,0.004,60.0,0.4915125
735,77.199375,0.003,60.0,0.23159812500000002
736,122.878125,0.004,60.0,0.4915125
737,101.66625,0.004,60.0,0.40666500000000005
738,101.84437499999999,0.004,60.0,0.40737749999999995
739,109.65,0.005,60.0,0.54825
740,122.878125,0.004,60.0,0.4915125
741,105.358125,0.007,60.0,0.737506875
742,100.32374999999999,0.006,60.0,0.6019424999999999
743,88.36125,0.006,60.0,0.5301675
744,79.415625,0.005,60.0,0.39707812500000006
745,50.874375,0.003,60.0,0.152623125
746,108.38249999999998,0.007,60.0,0.7586774999999999
747,52.09125,0.003,60.0,0.15627375000000002
748,87.02250000000001,0.006,60.0,0.522135
749,52.494375000000005,0.003,60.0,0.15748312500000003
750,108.579375,0.008,60.0,0.868635
751,50.874375,0.003,60.0,0.152623125
752,84.79875,0.006,60.0,0.5087925
753,49.651875000000004,0.003,60.0,0.148955625
754,108.024375,0.007,60.0,0.7561706250000001
755,49.65,0.003,60.0,0.14895
756,87.02250000000001,0.006,60.0,0.522135
757,49.646249999999995,0.003,60.0,0.14893874999999998
758,108.0225,0.003,786.42,0.3240675
759,101.154375,0.007,60.0,0.708080625
760,85.644375,0.005,60.0,0.428221875
761,122.878125,0.005,786.42,0.614390625
762,122.878125,0.005,786.42,0.614390625
763,122.878125,0.005,786.42,0.614390625
764,87.02624999999999,0.005,60.0,0.43513124999999997
765,122.878125,0.005,786.42,0.614390625
766,49.651875000000004,0.003,60.0,0.148955625
767,122.878125,0.003,786.42,0.368634375
768,122.878125,0.008,786.42,0.983025
769,87.290625,0.006,60.0,0.5237437500000001
770,108.69750000000002,0.007,60.0,0.7608825000000001
771,49.65,0.003,60.0,0.14895
772,107.87062499999999,0.007,60.0,0.755094375
773,49.64812500000001,0.003,60.0,0.14894437500000002
774,108.0225,0.008,60.0,0.86418
775,50.05875,0.003,60.0,0.15017625
776,104.37375,0.007,60.0,0.7306162500000001
777,78.15,0.005,60.0,0.39075000000000004
778,122.85,0.005,786.42,0.61425
779,122.878125,0.005,786.42,0.614390625
780,122.878125,0.005,786.42,0.614390625
781,122.4,0.005,786.42,0.612
782,86.49,0.005,60.0,0.43245
783,50.056875000000005,0.003,60.0,0.15017062500000003
784,122.878125,0.003,786.42,0.368634375
785,122.878125,0.003,786.42,0.368634375
786,122.878125,0.003,786.42,0.368634375
787,122.878125,0.003,786.42,0.368634375
788,122.878125,0.003,786.42,0.368634375
789,51.279375,0.003,60.0,0.15383812500000002
790,86.475,0.006,60.0,0.5188499999999999
791,50.872499999999995,0.003,60.0,0.1526175
792,122.878125,0.003,786.42,0.368634375
793,50.874375,0.003,60.0,0.152623125
794,122.878125,0.003,786.42,0.368634375
795,51.68625000000001,0.003,786.42,0.15505875000000002
796,122.878125,0.003,786.42,0.368634375
797,122.878125,0.003,786.42,0.368634375
798,122.878125,0.003,786.42,0.368634375
799,122.878125,0.003,3.06,0.368634375
800,122.878125,0.003,786.42,0.368634375
801,0.058125,0.003,78.3,0.00017437500000000002
802,90.16312500000001,0.006,60.0,0.5409787500000001
803,122.878125,0.006,786.42,0.73726875
804,122.878125,0.006,786.42,0.73726875
805,122.878125,0.006,786.42,0.73726875
806,122.878125,0.006,786.42,0.73726875
807,122.878125,0.255,786.42,31.333921875
808,69.001875,0.003,60.0,0.207005625
809,122.878125,0.003,786.42,0.368634375
810,56.503125,0.004,60.0,0.2260125
811,122.878125,0.004,786.42,0.4915125
812,49.651875000000004,0.003,60.0,0.148955625
813,122.878125,0.003,786.42,0.368634375
814,122.878125,0.003,786.42,0.368634375
815,122.878125,0.003,786.42,0.368634375
816,122.878125,0.003,786.42,0.368634375
817,122.878125,0.003,786.42,0.368634375
818,122.878125,0.003,786.42,0.368634375
819,122.878125,0.003,79.87200000000001,0.368634375
820,122.878125,0.004,60.0,0.4915125
821,98.773125,0.004,60.0,0.39509249999999996
822,104.35875000000001,0.004,60.0,0.41743500000000006
823,88.90124999999999,0.004,60.0,0.35560499999999995
824,105.920625,0.004,60.0,0.4236825
825,82.18312499999999,0.004,60.0,0.3287325
826,105.56999999999998,0.004,60.0,0.42227999999999993
827,75.885,0.003,60.0,0.22765500000000002
828,105.12,0.007,60.0,0.73584
829,122.4,0.007,786.42,0.8568
830,49.65,0.003,60.0,0.14895
831,122.878125,0.003,786.42,0.368634375
832,55.70625,0.004,60.0,0.222825
833,122.878125,0.004,786.42,0.4915125
834,49.646249999999995,0.003,60.0,0.14893874999999998
835,122.878125,0.003,786.42,0.368634375
836,122.878125,0.003,786.42,0.368634375
837,122.878125,0.003,786.42,0.368634375
838,122.878125,0.255,0.37200000000000005,31.333921875
839,109.965,0.004,60.0,0.43986000000000003
840,49.651875000000004,0.003,60.0,0.148955625
841,107.949375,0.008,60.0,0.863595
842,50.872499999999995,0.003,60.0,0.1526175
843,106.73999999999998,0.007,60.0,0.7471799999999998
844,49.64812500000001,0.003,60.0,0.14894437500000002
845,122.878125,0.003,786.42,0.368634375
846,51.684375,0.003,60.0,0.155053125
847,106.34437499999999,0.007,60.0,0.7444106249999999
848,103.5675,0.007,60.0,0.7249725
849,50.874375,0.003,60.0,0.152623125
850,122.878125,0.003,786.42,0.368634375
851,122.878125,0.003,786.42,0.368634375
852,122.878125,0.003,786.42,0.368634375
853,122.878125,0.003,786.42,0.368634375
854,122.878125,0.003,0.37200000000000005,0.368634375
855,0.478125,0.003,786.42,0.001434375
856,122.878125,0.004,60.0,0.4915125
857,122.878125,0.004,60.0,0.4915125
858,105.25875,0.004,60.0,0.42103500000000005
859,122.878125,0.004,786.42,0.4915125
860,94.85437499999999,0.006,60.0,0.56912625
861,49.239375,0.003,60.0,0.147718125
862,122.878125,0.003,786.42,0.368634375
863,49.65,0.003,60.0,0.14895
864,122.878125,0.003,786.42,0.368634375
865,122.878125,0.003,786.42,0.368634375
866,52.49625000000001,0.003,60.0,0.15748875000000004
867,122.85,0.003,786.42,0.36855
868,122.878125,0.003,786.42,0.368634375
869,122.878125,0.003,786.42,0.368634375
870,122.878125,0.003,786.42,0.368634375
871,122.878125,0.003,786.42,0.368634375
872,122.878125,0.003,60.0,0.368634375
873,122.878125,0.004,60.0,0.4915125
874,122.878125,0.004,60.0,0.4915125
875,122.878125,0.004,60.0,0.4915125
876,109.27875000000002,0.004,60.0,0.4371150000000001
877,107.791875,0.007,60.0,0.7545431250000001
878,50.056875000000005,0.003,60.0,0.15017062500000003
879,101.6325,0.007,60.0,0.7114275
880,101.79375,0.007,60.0,0.71255625
881,107.86875,0.007,786.42,0.75508125
882,52.09125,0.003,60.0,0.15627375000000002
883,107.94562500000002,0.008,60.0,0.8635650000000001
884,54.901875,0.004,60.0,0.21960749999999998
885,105.703125,0.007,60.0,0.7399218750000001
886,49.65,0.003,60.0,0.14895
887,108.020625,0.007,60.0,0.756144375
888,49.646249999999995,0.003,60.0,0.14893874999999998
889,107.94187500000001,0.007,786.42,0.7555931250000001
890,49.243125,0.003,60.0,0.147729375
891,122.878125,0.003,786.42,0.368634375
892,49.64812500000001,0.003,60.0,0.14894437500000002
893,108.01875,0.008,60.0,0.86415
894,101.63437499999999,0.007,60.0,0.7114406249999999
895,122.878125,0.007,786.42,0.860146875
896,107.94562500000002,0.008,60.0,0.8635650000000001
897,108.09375,0.008,60.0,0.86475
898,78.793125,0.004,60.0,0.3151725
899,78.14625,0.005,60.0,0.39073125
900,107.94750000000002,0.008,60.0,0.8635800000000001
901,107.94750000000002,0.007,60.0,0.7556325000000002
902,49.651875000000004,0.003,60.0,0.148955625
903,80.03999999999999,0.005,60.0,0.40019999999999994
904,49.64812500000001,0.003,60.0,0.14894437500000002
905,105.4725,0.007,60.0,0.7383075
906,50.060625,0.003,60.0,0.15018187500000002
907,85.365,0.006,60.0,0.51219
908,49.64812500000001,0.003,60.0,0.14894437500000002
909,49.239375,0.003,60.0,0.147718125
910,107.86687499999998,0.007,60.0,0.7550681249999999
911,49.646249999999995,0.003,60.0,0.14893874999999998
912,107.70562499999998,0.007,60.0,0.7539393749999999
913,51.68625000000001,0.003,60.0,0.15505875000000002
914,101.47875,0.007,60.0,0.7103512500000001
915,104.248125,0.007,60.0,0.7297368750000001
916,100.824375,0.007,60.0,0.705770625
917,108.99187499999998,0.008,786.42,0.8719349999999999
918,107.70750000000001,0.007,60.0,0.7539525000000001
919,52.498125,0.003,60.0,0.15749437500000002
920,52.498125,0.003,60.0,0.15749437500000002
921,101.64000000000001,0.007,60.0,0.7114800000000001
922,49.64812500000001,0.003,60.0,0.14894437500000002
923,107.94375,0.007,60.0,0.7556062499999999
924,78.15,0.005,60.0,0.39075000000000004
925,108.86625,0.008,60.0,0.87093
926,49.64812500000001,0.003,60.0,0.14894437500000002
927,51.68249999999999,0.003,60.0,0.15504749999999998
928,82.46625,0.005,60.0,0.41233125000000004
929,107.94750000000002,0.007,60.0,0.7556325000000002
930,52.49625000000001,0.003,60.0,0.15748875000000004
931,104.75437500000001,0.007,60.0,0.7332806250000001
932,49.64812500000001,0.006,60.0,0.29788875000000004
933,122.878125,0.006,786.42,0.73726875
934,51.279375,0.003,786.42,0.15383812500000002
935,122.878125,0.003,786.42,0.368634375
936,122.878125,0.003,786.42,0.368634375
937,122.878125,0.003,786.42,0.368634375
938,122.878125,0.003,786.42,0.368634375
939,106.92749999999998,0.004,60.0,0.4277099999999999
940,49.64812500000001,0.003,60.0,0.14894437500000002
941,79.096875,0.005,60.0,0.395484375
942,106.02562500000002,0.007,60.0,0.7421793750000002
943,107.94375,0.007,60.0,0.7556062499999999
944,52.899375,0.003,60.0,0.158698125
945,49.64812500000001,0.003,60.0,0.14894437500000002
946,107.86687499999998,0.008,60.0,0.8629349999999999
947,122.878125,0.008,786.42,0.983025
948,122.878125,0.008,786.42,0.983025
949,52.089375,0.003,60.0,0.156268125
950,122.878125,0.003,786.42,0.368634375
951,122.878125,0.003,786.42,0.368634375
952,122.878125,0.003,786.42,0.368634375
953,52.899375,0.003,786.42,0.158698125
954,100.48125,0.007,60.0,0.70336875
955,107.94562500000002,0.007,783.36,0.7556193750000002
956,122.4,0.007,786.42,0.8568
957,100.99312499999999,0.007,786.42,0.706951875
958,107.655,0.007,60.0,0.7535850000000001
959,105.8175,0.007,60.0,0.7407225
960,63.09375,0.004,60.0,0.252375
961,108.57562500000002,0.008,60.0,0.8686050000000002
962,80.96062500000001,0.005,60.0,0.40480312500000004
963,50.872499999999995,0.003,60.0,0.1526175
964,50.872499999999995,0.004,60.0,0.20348999999999998
965,107.94375,0.007,60.0,0.7556062499999999
966,77.8275,0.005,60.0,0.3891375
967,107.94187500000001,0.008,60.0,0.863535
968,50.872499999999995,0.003,60.0,0.1526175
969,107.94562500000002,0.007,60.0,0.7556193750000002
970,85.92375,0.006,60.0,0.5155425
971,49.64812500000001,0.003,60.0,0.14894437500000002
972,50.056875000000005,0.003,60.0,0.15017062500000003
973,105.913125,0.007,60.0,0.7413918749999999
974,49.65,0.003,60.0,0.14895
975,107.94375,0.008,60.0,0.8635499999999999
976,53.302499999999995,0.003,60.0,0.15990749999999998
977,103.00125,0.007,60.0,0.72100875
978,108.639375,0.008,60.0,0.8691150000000001
979,103.69125,0.008,783.36,0.82953
980,107.93999999999998,0.008,786.42,0.8635199999999998
981,122.878125,0.008,786.42,0.983025
982,51.27750000000001,0.003,60.0,0.15383250000000004
983,50.870625000000004,0.003,60.0,0.152611875
984,122.878125,0.003,786.42,0.368634375
985,122.878125,0.003,786.42,0.368634375
986,122.878125,0.003,786.42,0.368634375
987,122.878125,0.003,786.42,0.368634375
988,122.878125,0.003,3.06,0.368634375
989,122.4,0.003,786.42,0.3672
990,122.878125,0.001,76.524,0.122878125
991,70.423125,0.003,60.0,0.211269375
992,122.878125,0.004,60.0,0.4915125
993,122.878125,0.004,60.0,0.4915125
994,98.533125,0.004,60.0,0.3941325
995,102.43312499999999,0.004,60.0,0.40973249999999994
996,99.01312500000002,0.004,60.0,0.3960525000000001
997,103.24875,0.004,60.0,0.412995
998,62.71124999999999,0.004,60.0,0.250845
999,53.7075,0.003,60.0,0.1611225
1000,54.91125000000001,0.003,60.0,0.16473375000000004
1001,122.85,0.003,786.42,0.36855
1002,122.878125,0.003,786.42,0.368634375
1003,122.878125,0.003,786.42,0.368634375
1004,85.08,0.006,60.0,0.51048
1005,108.09,0.007,60.0,0.75663
1006,107.94750000000002,0.007,60.0,0.7556325000000002
1007,50.46750000000001,0.003,60.0,0.15140250000000002
1008,50.05875,0.003,60.0,0.15017625
1009,107.94750000000002,0.008,60.0,0.8635800000000001
1010,107.94750000000002,0.007,60.0,0.7556325000000002
1011,122.878125,0.007,786.42,0.860146875
1012,49.65,0.003,60.0,0.14895
1013,49.64812500000001,0.003,60.0,0.14894437500000002
1014,104.75249999999998,0.007,60.0,0.7332674999999998
1015,107.863125,0.007,60.0,0.755041875
1016,80.345625,0.005,60.0,0.401728125
1017,97.929375,0.007,60.0,0.685505625
1018,53.70375,0.003,60.0,0.16111125
